what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1468376357233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468376357995
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1468376358204
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1468376358284
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1468376358316
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1468376358383
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1468376358477
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1468376358499
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1468376358547
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1468376358564
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1468376358569
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1468376358661
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1468376358675
opened,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1468376359949
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468376361752
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468376361842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376370029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376370046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376374719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376390102
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1468376390144
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468376390351
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468376469181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468376481205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376486596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376486758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468376529679
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468376533424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376540543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376540603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376544506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376560106
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1468376560124
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468376560319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376591173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376621815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468376622999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468376629961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468376637709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468376640548
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468376640872
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1468376669637
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468376669728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377189855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468377192023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1468377312847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377314375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377715858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1468377719664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377721162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377727745
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468377728026
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468377728104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468377730319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377744874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377755887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468377765793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377770770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377774295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377777494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377777556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468377789490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468377818678
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468377821939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377829132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377829147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377833468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377845665
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1468377845685
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468377845907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468377868537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377919946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377923293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468377923508
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468377927009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377934358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377934373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377938414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377951574
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1468377951593
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468377951949
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468377984253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468377988220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468377989969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468377990946
